2783.0 1.0 1.0 -34.0 10.0 -34.0 -34.0 10.0 10.0 1.0
2786.0 143.0 100.0 -30.8 9.86 -37.0 -26.0 5.0 16.0 1.0
2795.0 1.0 1.0 12.0 27.0 12.0 12.0 27.0 27.0 1.0
2798.0 1320.0 790.0 16.2164556962 14.6848101266 -1.0 35.0 -12.0 39.0 1.0
2799.0 1.0 1.0 12.0 29.0 12.0 12.0 29.0 29.0 1.0
2802.0 1.0 1.0 12.0 30.0 12.0 12.0 30.0 30.0 1.0
2803.0 1.0 1.0 11.0 30.0 11.0 11.0 30.0 30.0 1.0
2806.0 280.0 207.0 15.8792270531 25.7632850242 8.0 25.0 14.0 37.0 1.0
2809.0 26.0 26.0 6.96153846154 30.5769230769 4.0 10.0 27.0 34.0 1.0
2813.0 19.0 18.0 9.44444444444 32.3333333333 7.0 13.0 29.0 36.0 1.0
2817.0 1.0 1.0 12.0 32.0 12.0 12.0 32.0 32.0 1.0
2818.0 412.0 325.0 7.23384615385 27.3784615385 -13.0 19.0 8.0 45.0 1.0
2822.0 2.0 2.0 35.5 6.0 35.0 36.0 6.0 6.0 1.0
2824.0 395.0 313.0 -20.0383386581 21.8530351438 -31.0 -10.0 8.0 40.0 1.0
2825.0 27.0 27.0 -22.8518518519 28.8518518519 -25.0 -20.0 25.0 31.0 1.0
2826.0 4.0 4.0 -22.5 28.0 -24.0 -21.0 28.0 28.0 1.0
2828.0 29.0 28.0 -20.6071428571 27.75 -24.0 -17.0 25.0 30.0 1.0
2834.0 16.0 15.0 -3.13333333333 32.8666666667 -7.0 0.0 32.0 34.0 1.0
2835.0 1.0 1.0 -6.0 34.0 -6.0 -6.0 34.0 34.0 1.0
2837.0 867.0 393.0 -4.96946564885 25.475826972 -16.0 7.0 9.0 41.0 1.0
2838.0 1.0 1.0 -7.0 34.0 -7.0 -7.0 34.0 34.0 1.0
2839.0 12.0 11.0 -8.81818181818 34.4545454545 -11.0 -7.0 32.0 36.0 1.0
2841.0 3.0 3.0 -7.66666666667 35.3333333333 -8.0 -7.0 35.0 36.0 1.0
2847.0 5.0 5.0 -12.4 36.8 -14.0 -11.0 36.0 37.0 1.0
2848.0 2.0 2.0 -9.0 32.5 -9.0 -9.0 32.0 33.0 1.0
2849.0 2.0 2.0 -8.0 32.5 -8.0 -8.0 32.0 33.0 1.0
2850.0 20.0 20.0 -9.15 37.9 -12.0 -7.0 36.0 40.0 1.0
2853.0 136.0 99.0 -12.1818181818 30.8686868687 -18.0 -7.0 25.0 37.0 1.0
2858.0 625.0 373.0 -10.4798927614 29.3833780161 -32.0 8.0 18.0 41.0 1.0
2860.0 28.0 23.0 -18.8695652174 -2.78260869565 -22.0 -15.0 -6.0 0.0 1.0
2862.0 1.0 1.0 -31.0 -20.0 -31.0 -31.0 -20.0 -20.0 1.0
2864.0 3.0 3.0 -30.3333333333 -20.6666666667 -31.0 -30.0 -21.0 -20.0 1.0
2868.0 10.0 10.0 30.5 -11.2 29.0 32.0 -13.0 -10.0 1.0
2869.0 1.0 1.0 30.0 -11.0 30.0 30.0 -11.0 -11.0 1.0
2871.0 336.0 197.0 27.2335025381 -15.5532994924 19.0 36.0 -26.0 -7.0 1.0
2872.0 39.0 36.0 33.5 -12.0555555556 30.0 38.0 -15.0 -9.0 1.0
2876.0 3.0 3.0 29.0 -12.0 29.0 29.0 -13.0 -11.0 1.0
2878.0 149.0 118.0 29.9406779661 -8.27118644068 18.0 41.0 -13.0 -4.0 1.0
2883.0 1.0 1.0 30.0 -6.0 30.0 30.0 -6.0 -6.0 1.0
2885.0 15.0 14.0 -10.2857142857 35.2857142857 -12.0 -8.0 33.0 38.0 1.0
2888.0 438.0 294.0 10.9149659864 27.3775510204 -4.0 23.0 17.0 40.0 1.0
2895.0 24.0 22.0 13.3636363636 38.9090909091 11.0 16.0 36.0 41.0 1.0
2896.0 1.0 1.0 12.0 37.0 12.0 12.0 37.0 37.0 1.0
2897.0 3.0 3.0 14.6666666667 16.6666666667 14.0 15.0 16.0 17.0 1.0
2899.0 33.0 31.0 1.51612903226 26.4193548387 -4.0 5.0 23.0 29.0 1.0
2901.0 25.0 22.0 3.86363636364 27.1363636364 1.0 6.0 25.0 29.0 1.0
2902.0 1.0 1.0 5.0 29.0 5.0 5.0 29.0 29.0 1.0
2903.0 1.0 1.0 3.0 29.0 3.0 3.0 29.0 29.0 1.0
2906.0 1.0 1.0 1.0 29.0 1.0 1.0 29.0 29.0 1.0
2907.0 1.0 1.0 1.0 30.0 1.0 1.0 30.0 30.0 1.0
2912.0 48.0 47.0 3.04255319149 31.2127659574 -2.0 10.0 28.0 34.0 1.0
2913.0 24.0 21.0 -23.0952380952 20.0952380952 -26.0 -20.0 18.0 23.0 1.0
2918.0 6.0 6.0 8.16666666667 34.0 7.0 9.0 33.0 35.0 1.0
2921.0 2720.0 1056.0 -5.35227272727 12.646780303 -36.0 14.0 -13.0 32.0 1.0
2926.0 3289.0 1125.0 -4.95911111111 27.936 -30.0 20.0 9.0 45.0 1.0
2929.0 187.0 121.0 14.5289256198 30.2479338843 7.0 21.0 20.0 36.0 1.0
2931.0 17.0 17.0 19.0 31.4117647059 17.0 21.0 30.0 33.0 1.0
2933.0 2.0 2.0 17.0 29.5 17.0 17.0 29.0 30.0 1.0
2934.0 21.0 20.0 -26.55 27.3 -30.0 -23.0 26.0 29.0 1.0
2937.0 2.0 2.0 -36.0 9.5 -36.0 -36.0 9.0 10.0 1.0
2939.0 21.0 18.0 -38.0555555556 9.38888888889 -41.0 -36.0 7.0 11.0 1.0
2942.0 5.0 5.0 -2.0 -28.8 -3.0 -1.0 -30.0 -28.0 1.0
2943.0 1.0 1.0 -1.0 -29.0 -1.0 -1.0 -29.0 -29.0 1.0
2948.0 1.0 1.0 0.0 -31.0 0.0 0.0 -31.0 -31.0 1.0
2949.0 2.0 2.0 0.0 -32.5 0.0 0.0 -33.0 -32.0 1.0
2950.0 2.0 2.0 1.0 -31.5 1.0 1.0 -32.0 -31.0 1.0
2953.0 1.0 1.0 -2.0 -29.0 -2.0 -2.0 -29.0 -29.0 1.0
2954.0 2854.0 1194.0 -11.4170854271 -19.3073701843 -37.0 11.0 -44.0 3.0 1.0
2955.0 2.0 2.0 -1.0 -32.5 -1.0 -1.0 -33.0 -32.0 1.0
2958.0 33.0 32.0 -2.875 -30.5625 -5.0 0.0 -33.0 -27.0 1.0
2963.0 30.0 24.0 -4.91666666667 -31.3333333333 -9.0 -1.0 -34.0 -30.0 1.0
2965.0 102.0 89.0 1.29213483146 -28.393258427 -4.0 7.0 -36.0 -21.0 1.0
2966.0 6.0 6.0 0.5 -34.0 0.0 1.0 -35.0 -33.0 1.0
2973.0 9.0 9.0 -0.555555555556 -34.5555555556 -2.0 2.0 -36.0 -32.0 1.0
2976.0 1.0 1.0 0.0 -37.0 0.0 0.0 -37.0 -37.0 1.0
2977.0 1.0 1.0 -1.0 -37.0 -1.0 -1.0 -37.0 -37.0 1.0
2980.0 33.0 33.0 2.48484848485 -33.696969697 0.0 6.0 -38.0 -31.0 1.0
2981.0 18.0 18.0 2.05555555556 -33.8888888889 0.0 4.0 -37.0 -31.0 1.0
2995.0 80.0 60.0 -2.16666666667 -34.7666666667 -6.0 2.0 -40.0 -29.0 1.0
2996.0 8.0 8.0 -2.25 -35.0 -3.0 -1.0 -36.0 -33.0 1.0
3001.0 156.0 122.0 -1.6393442623 -23.1721311475 -9.0 9.0 -30.0 -18.0 1.0
3002.0 98.0 87.0 0.114942528736 -27.6206896552 -5.0 5.0 -35.0 -21.0 1.0
3003.0 298.0 223.0 -5.2869955157 -19.7892376682 -13.0 5.0 -31.0 -4.0 1.0
3004.0 10.0 10.0 1.6 -24.7 1.0 3.0 -27.0 -23.0 1.0
3008.0 6.0 6.0 -13.8333333333 26.0 -15.0 -13.0 25.0 27.0 1.0
3010.0 60.0 56.0 -11.9821428571 27.1785714286 -17.0 -7.0 22.0 31.0 1.0
3012.0 45.0 39.0 -12.4102564103 29.5384615385 -15.0 -10.0 23.0 34.0 1.0
3014.0 1.0 1.0 -14.0 28.0 -14.0 -14.0 28.0 28.0 1.0
3018.0 2.0 2.0 -15.5 28.0 -16.0 -15.0 28.0 28.0 1.0
3019.0 210.0 135.0 -18.2222222222 26.8592592593 -24.0 -12.0 17.0 34.0 1.0
3020.0 6.0 6.0 -13.6666666667 25.1666666667 -14.0 -13.0 24.0 27.0 1.0
3023.0 1.0 1.0 -15.0 29.0 -15.0 -15.0 29.0 29.0 1.0
3026.0 42.0 41.0 -19.3414634146 29.7317073171 -24.0 -15.0 27.0 33.0 1.0
3027.0 2.0 2.0 -18.5 30.0 -19.0 -18.0 30.0 30.0 1.0
3028.0 2.0 2.0 -16.5 30.0 -17.0 -16.0 30.0 30.0 1.0
3034.0 4.0 4.0 -5.5 29.5 -6.0 -5.0 29.0 30.0 1.0
3035.0 26.0 24.0 26.4166666667 19.25 24.0 29.0 15.0 22.0 1.0
3036.0 2.0 2.0 25.0 21.5 25.0 25.0 21.0 22.0 1.0
3039.0 205.0 130.0 27.9615384615 13.4692307692 20.0 34.0 6.0 23.0 1.0
3043.0 56.0 55.0 -10.5636363636 -25.7818181818 -15.0 -6.0 -30.0 -21.0 1.0
3047.0 237.0 204.0 -10.7598039216 -26.7892156863 -19.0 1.0 -38.0 -19.0 1.0
3053.0 27.0 26.0 -11.8076923077 -27.5769230769 -15.0 -8.0 -30.0 -25.0 1.0
3054.0 32.0 32.0 -14.4375 -22.4375 -17.0 -10.0 -25.0 -20.0 1.0
3055.0 19.0 17.0 -18.9411764706 -22.0588235294 -20.0 -18.0 -25.0 -18.0 1.0
3057.0 4.0 4.0 -15.5 -22.5 -16.0 -15.0 -23.0 -22.0 1.0
3058.0 9.0 9.0 -17.2222222222 -23.4444444444 -19.0 -16.0 -25.0 -22.0 1.0
3061.0 8.0 8.0 -15.25 -27.25 -16.0 -14.0 -29.0 -26.0 1.0
3062.0 370.0 247.0 -21.5506072874 -22.7692307692 -28.0 -14.0 -34.0 -11.0 1.0
3064.0 13.0 13.0 -17.5384615385 -28.2307692308 -19.0 -16.0 -31.0 -26.0 1.0
3066.0 2.0 2.0 -19.0 -29.5 -19.0 -19.0 -30.0 -29.0 1.0
3067.0 7.0 7.0 -18.7142857143 -25.8571428571 -20.0 -18.0 -27.0 -25.0 1.0
3070.0 1.0 1.0 -20.0 -26.0 -20.0 -20.0 -26.0 -26.0 1.0
3072.0 27.0 25.0 -20.44 -29.32 -23.0 -18.0 -32.0 -26.0 1.0
3073.0 16.0 16.0 -17.0625 -23.875 -20.0 -15.0 -26.0 -22.0 1.0
3075.0 1.0 1.0 -20.0 -23.0 -20.0 -20.0 -23.0 -23.0 1.0
3077.0 108.0 76.0 -21.4473684211 -23.2105263158 -27.0 -16.0 -27.0 -18.0 1.0
3080.0 1.0 1.0 -19.0 -23.0 -19.0 -19.0 -23.0 -23.0 1.0
3085.0 1295.0 746.0 -6.96112600536 -22.163538874 -23.0 12.0 -42.0 -3.0 1.0
3089.0 1.0 1.0 -13.0 -31.0 -13.0 -13.0 -31.0 -31.0 1.0
3091.0 609.0 384.0 -9.72916666667 -23.1432291667 -25.0 3.0 -36.0 -10.0 1.0
3096.0 1.0 1.0 -13.0 -30.0 -13.0 -13.0 -30.0 -30.0 1.0
3097.0 1.0 1.0 -12.0 -30.0 -12.0 -12.0 -30.0 -30.0 1.0
3101.0 1.0 1.0 -12.0 -33.0 -12.0 -12.0 -33.0 -33.0 1.0
3105.0 1.0 1.0 -11.0 -33.0 -11.0 -11.0 -33.0 -33.0 1.0
3108.0 1.0 1.0 -12.0 -36.0 -12.0 -12.0 -36.0 -36.0 1.0
3111.0 42.0 31.0 -8.29032258065 -34.7419354839 -12.0 -4.0 -37.0 -32.0 1.0
3113.0 1.0 1.0 -7.0 -36.0 -7.0 -7.0 -36.0 -36.0 1.0
3116.0 2.0 2.0 -6.0 -36.5 -6.0 -6.0 -37.0 -36.0 0.0
3116.0 34.0 31.0 10.3548387097 17.5161290323 6.0 13.0 15.0 20.0 0.0
3116.0 2.0 2.0 -3.5 20.0 -4.0 -3.0 20.0 20.0 0.0
3116.0 1.0 1.0 30.0 11.0 30.0 30.0 11.0 11.0 0.0
3116.0 39.0 39.0 -14.8717948718 30.1538461538 -22.0 -10.0 25.0 34.0 0.0
3116.0 21.0 19.0 23.8421052632 19.2105263158 21.0 26.0 17.0 22.0 0.0
3116.0 1.0 1.0 -1.0 14.0 -1.0 -1.0 14.0 14.0 0.0
3116.0 2.0 2.0 11.5 -14.0 11.0 12.0 -14.0 -14.0 0.0
3116.0 216.0 167.0 0.928143712575 -5.02994011976 -7.0 12.0 -13.0 3.0 0.0
3116.0 14.0 14.0 -18.1428571429 -28.5 -19.0 -16.0 -31.0 -26.0 0.0
3116.0 22.0 21.0 -9.38095238095 15.0 -13.0 -7.0 13.0 17.0 0.0
3116.0 6.0 6.0 18.1666666667 -6.66666666667 17.0 20.0 -7.0 -6.0 0.0
3116.0 7898.0 2277.0 -6.79622310057 8.02283706632 -37.0 26.0 -20.0 43.0 0.0
3117.0 17.0 15.0 -4.06666666667 -38.3333333333 -5.0 -3.0 -41.0 -36.0 0.0
3117.0 2.0 2.0 -19.0 -28.5 -19.0 -19.0 -29.0 -28.0 0.0
3117.0 3.0 3.0 -26.0 -5.0 -26.0 -26.0 -6.0 -4.0 0.0
3117.0 4.0 4.0 22.5 20.0 22.0 23.0 19.0 21.0 0.0
3117.0 10600.0 2922.0 8.73169062286 -5.96611909651 -27.0 51.0 -45.0 28.0 0.0
3117.0 1.0 1.0 -9.0 37.0 -9.0 -9.0 37.0 37.0 0.0
3117.0 4953.0 1943.0 -1.34173957797 -10.381883685 -37.0 33.0 -34.0 11.0 0.0
3117.0 8.0 8.0 8.625 21.25 8.0 10.0 20.0 23.0 0.0
3118.0 128.0 102.0 -13.2254901961 23.4019607843 -19.0 -5.0 18.0 31.0 0.0
3118.0 6.0 6.0 14.1666666667 -13.6666666667 13.0 16.0 -14.0 -13.0 0.0
3118.0 3.0 3.0 18.6666666667 3.66666666667 18.0 19.0 3.0 4.0 0.0
3118.0 39.0 38.0 0.973684210526 -34.7894736842 -3.0 6.0 -38.0 -31.0 0.0
3118.0 2.0 2.0 22.0 10.5 22.0 22.0 10.0 11.0 0.0
3118.0 1.0 1.0 26.0 -8.0 26.0 26.0 -8.0 -8.0 0.0
3118.0 57.0 51.0 -16.1960784314 19.0196078431 -20.0 -12.0 16.0 24.0 0.0
3118.0 554.0 359.0 -11.2980501393 -3.25069637883 -25.0 1.0 -21.0 16.0 0.0
3118.0 84.0 65.0 -8.29230769231 -22.8 -13.0 -4.0 -27.0 -19.0 0.0
3118.0 1.0 1.0 19.0 30.0 19.0 19.0 30.0 30.0 0.0
3118.0 17.0 17.0 -22.9411764706 27.9411764706 -25.0 -20.0 26.0 30.0 0.0
3118.0 1.0 1.0 -23.0 -25.0 -23.0 -23.0 -25.0 -25.0 0.0
3118.0 513.0 250.0 7.12 -6.476 -4.0 20.0 -16.0 1.0 0.0
3120.0 2.0 2.0 -13.5 -35.0 -14.0 -13.0 -35.0 -35.0 1.0
3131.0 2.0 2.0 -13.5 -40.0 -14.0 -13.0 -40.0 -40.0 1.0
3133.0 4.0 4.0 -14.75 -37.25 -16.0 -14.0 -38.0 -37.0 1.0
3134.0 1364.0 714.0 -18.5854341737 13.1106442577 -38.0 -1.0 -7.0 32.0 0.0
3134.0 9.0 9.0 -10.7777777778 29.1111111111 -13.0 -9.0 28.0 30.0 0.0
3134.0 19.0 18.0 -21.2222222222 -10.0 -24.0 -18.0 -12.0 -7.0 0.0
3134.0 81.0 69.0 -15.0434782609 -18.6086956522 -22.0 -7.0 -22.0 -14.0 0.0
3134.0 32.0 30.0 -11.7666666667 23.4666666667 -14.0 -10.0 18.0 28.0 0.0
3134.0 1.0 1.0 12.0 21.0 12.0 12.0 21.0 21.0 0.0
3134.0 66.0 64.0 -13.8125 -8.828125 -21.0 -7.0 -14.0 -4.0 0.0
3134.0 4.0 4.0 21.5 -1.0 20.0 23.0 -1.0 -1.0 0.0
3134.0 176.0 131.0 20.2900763359 -5.30534351145 12.0 29.0 -13.0 2.0 0.0
3134.0 352.0 246.0 -9.70731707317 -32.9552845528 -20.0 2.0 -42.0 -23.0 0.0
3134.0 197.0 158.0 12.6139240506 3.26582278481 5.0 24.0 -6.0 13.0 0.0
3134.0 376.0 228.0 -8.75877192982 31.3596491228 -18.0 3.0 21.0 41.0 0.0
3134.0 4.0 4.0 1.0 -7.5 1.0 1.0 -9.0 -6.0 0.0
3134.0 21.0 20.0 19.55 13.2 18.0 22.0 10.0 17.0 0.0
3135.0 1.0 1.0 -11.0 26.0 -11.0 -11.0 26.0 26.0 0.0
3135.0 663.0 436.0 -24.4105504587 -20.1926605505 -36.0 -9.0 -38.0 -1.0 0.0
3135.0 526.0 360.0 -10.3472222222 -13.4277777778 -27.0 4.0 -23.0 0.0 0.0
3135.0 2.0 2.0 -8.5 19.0 -9.0 -8.0 19.0 19.0 0.0
3135.0 12607.0 3297.0 -2.23839854413 3.76433121019 -43.0 44.0 -31.0 38.0 0.0
3136.0 56.0 55.0 -16.5272727273 -32.5636363636 -22.0 -13.0 -38.0 -28.0 0.0
3136.0 3.0 3.0 -13.6666666667 29.3333333333 -14.0 -13.0 29.0 30.0 0.0
3136.0 46.0 43.0 -16.8604651163 11.023255814 -21.0 -13.0 8.0 14.0 0.0
3136.0 2.0 2.0 14.5 -4.0 14.0 15.0 -4.0 -4.0 0.0
3136.0 1.0 1.0 34.0 11.0 34.0 34.0 11.0 11.0 0.0
3136.0 3436.0 956.0 -0.497907949791 -18.2615062762 -20.0 18.0 -40.0 2.0 0.0
3136.0 5.0 5.0 -12.4 26.6 -13.0 -11.0 26.0 28.0 0.0
3136.0 172.0 144.0 -8.64583333333 -0.625 -16.0 0.0 -10.0 8.0 0.0
3136.0 2891.0 1285.0 13.5937743191 -10.9992217899 -6.0 39.0 -39.0 17.0 0.0
3136.0 1.0 1.0 -8.0 24.0 -8.0 -8.0 24.0 24.0 0.0
3136.0 1.0 1.0 22.0 18.0 22.0 22.0 18.0 18.0 0.0
3142.0 4.0 4.0 -15.5 -39.0 -16.0 -15.0 -40.0 -38.0 1.0
3144.0 3.0 3.0 -5.66666666667 -38.6666666667 -6.0 -5.0 -39.0 -38.0 1.0
3145.0 1.0 1.0 -5.0 -38.0 -5.0 -5.0 -38.0 -38.0 1.0
3147.0 12.0 12.0 -2.5 -39.75 -4.0 -1.0 -42.0 -38.0 1.0
3150.0 232.0 194.0 24.4690721649 22.587628866 16.0 34.0 14.0 32.0 0.0
3150.0 1.0 1.0 -21.0 -7.0 -21.0 -21.0 -7.0 -7.0 0.0
3150.0 42.0 39.0 -20.2564102564 -11.3846153846 -24.0 -17.0 -16.0 -7.0 0.0
3150.0 10.0 10.0 11.6 -11.9 10.0 13.0 -14.0 -10.0 0.0
3150.0 2.0 2.0 16.0 13.5 16.0 16.0 13.0 14.0 0.0
3150.0 220.0 164.0 -3.01829268293 -17.7317073171 -12.0 4.0 -26.0 -9.0 0.0
3150.0 72.0 58.0 3.62068965517 16.8275862069 -1.0 7.0 12.0 21.0 0.0
3150.0 1.0 1.0 14.0 19.0 14.0 14.0 19.0 19.0 0.0
3150.0 7106.0 2224.0 -6.79271582734 16.9186151079 -34.0 24.0 -17.0 50.0 0.0
3150.0 5.0 5.0 27.2 -11.4 26.0 28.0 -12.0 -11.0 0.0
3150.0 22.0 19.0 31.5263157895 10.8947368421 30.0 33.0 9.0 13.0 0.0
3151.0 1.0 1.0 -6.0 -40.0 -6.0 -6.0 -40.0 -40.0 1.0
3153.0 1.0 1.0 -28.0 -23.0 -28.0 -28.0 -23.0 -23.0 0.0
3153.0 77.0 61.0 11.737704918 28.6557377049 6.0 17.0 24.0 34.0 0.0
3153.0 11.0 11.0 20.9090909091 18.5454545455 19.0 23.0 17.0 20.0 0.0
3153.0 1.0 1.0 -25.0 -26.0 -25.0 -25.0 -26.0 -26.0 0.0
3153.0 1646.0 957.0 -18.5569487983 -5.43782654127 -45.0 5.0 -29.0 15.0 0.0
3153.0 12.0 12.0 2.25 11.9166666667 0.0 4.0 10.0 14.0 0.0
3153.0 1.0 1.0 -30.0 -12.0 -30.0 -30.0 -12.0 -12.0 0.0
3153.0 258.0 178.0 14.5112359551 5.86516853933 7.0 24.0 -3.0 17.0 0.0
3153.0 27.0 27.0 -15.1111111111 21.6296296296 -17.0 -11.0 17.0 25.0 0.0
3153.0 1.0 1.0 -17.0 27.0 -17.0 -17.0 27.0 27.0 0.0
3153.0 57.0 53.0 -14.7924528302 29.2075471698 -20.0 -9.0 26.0 32.0 0.0
3154.0 40.0 31.0 -7.54838709677 -40.0967741935 -12.0 -3.0 -42.0 -38.0 1.0
3155.0 5.0 5.0 -8.6 -40.4 -10.0 -8.0 -41.0 -39.0 1.0
3156.0 90.0 85.0 26.5294117647 8.62352941176 18.0 33.0 0.0 15.0 0.0
3156.0 6.0 6.0 17.0 16.1666666667 16.0 18.0 15.0 17.0 0.0
3156.0 52.0 47.0 -9.0 8.48936170213 -15.0 -3.0 4.0 12.0 0.0
3156.0 1.0 1.0 -17.0 25.0 -17.0 -17.0 25.0 25.0 0.0
3156.0 2.0 2.0 -34.5 9.0 -35.0 -34.0 9.0 9.0 0.0
3156.0 16.0 16.0 26.1875 -13.25 24.0 29.0 -15.0 -11.0 0.0
3156.0 10.0 10.0 2.8 -21.4 1.0 4.0 -23.0 -20.0 0.0
3156.0 2.0 2.0 -15.0 -21.5 -15.0 -15.0 -22.0 -21.0 0.0
3156.0 4.0 4.0 22.5 15.5 22.0 23.0 15.0 16.0 0.0
3156.0 2282.0 1008.0 8.53075396825 -10.0049603175 -10.0 38.0 -41.0 8.0 0.0
3156.0 1.0 1.0 14.0 -16.0 14.0 14.0 -16.0 -16.0 0.0
3156.0 3.0 3.0 -1.33333333333 15.6666666667 -2.0 -1.0 15.0 16.0 0.0
3156.0 1.0 1.0 -23.0 -10.0 -23.0 -23.0 -10.0 -10.0 0.0
3156.0 1.0 1.0 -15.0 -16.0 -15.0 -15.0 -16.0 -16.0 0.0
3156.0 10.0 10.0 -26.4 13.1 -28.0 -24.0 12.0 14.0 0.0
3157.0 4.0 4.0 -11.0 -21.5 -12.0 -10.0 -22.0 -21.0 0.0
3157.0 1.0 1.0 25.0 19.0 25.0 25.0 19.0 19.0 0.0
3157.0 17.0 17.0 -30.8823529412 -13.1176470588 -34.0 -28.0 -16.0 -12.0 0.0
3157.0 733.0 424.0 -15.8820754717 -14.1320754717 -32.0 -2.0 -33.0 0.0 0.0
3157.0 34.0 30.0 20.6666666667 -12.0666666667 19.0 23.0 -16.0 -7.0 0.0
3157.0 9.0 9.0 -10.5555555556 16.3333333333 -12.0 -9.0 15.0 17.0 0.0
3157.0 110.0 86.0 -31.3488372093 -2.16279069767 -37.0 -24.0 -7.0 3.0 0.0
3157.0 2159.0 997.0 -23.9689067202 10.407221665 -46.0 -6.0 -12.0 38.0 0.0
3157.0 19.0 19.0 -2.57894736842 30.1052631579 -4.0 0.0 26.0 33.0 0.0
3157.0 8869.0 2382.0 4.1435768262 12.7905121746 -27.0 37.0 -15.0 46.0 0.0
3159.0 1.0 1.0 -5.0 -41.0 -5.0 -5.0 -41.0 -41.0 1.0
3162.0 91.0 79.0 2.6582278481 -32.3291139241 -3.0 9.0 -37.0 -27.0 0.0
3162.0 1.0 1.0 -19.0 27.0 -19.0 -19.0 27.0 27.0 0.0
3162.0 2.0 2.0 -3.5 -20.0 -4.0 -3.0 -20.0 -20.0 0.0
3162.0 40.0 32.0 -0.84375 -27.0625 -4.0 2.0 -32.0 -23.0 0.0
3162.0 71.0 50.0 -12.2 -5.62 -16.0 -8.0 -10.0 -2.0 0.0
3162.0 18.0 17.0 9.94117647059 -10.4117647059 8.0 12.0 -13.0 -8.0 0.0
3162.0 1.0 1.0 -33.0 -4.0 -33.0 -33.0 -4.0 -4.0 0.0
3162.0 1542.0 963.0 12.0799584631 1.71858774663 -10.0 37.0 -18.0 25.0 0.0
3162.0 163.0 115.0 -21.3739130435 -3.57391304348 -28.0 -15.0 -10.0 3.0 0.0
3169.0 151.0 125.0 -10.32 -31.488 -16.0 -3.0 -40.0 -23.0 1.0
3170.0 261.0 184.0 -8.20652173913 -20.5489130435 -15.0 0.0 -33.0 -9.0 1.0
3171.0 1357.0 742.0 27.5498652291 20.2574123989 5.0 48.0 2.0 41.0 1.0
3173.0 6.0 6.0 38.5 3.0 37.0 40.0 2.0 4.0 1.0
3178.0 3.0 3.0 40.6666666667 2.66666666667 40.0 41.0 2.0 3.0 1.0
3182.0 2.0 2.0 31.5 -2.0 31.0 32.0 -2.0 -2.0 1.0
3184.0 5.0 5.0 32.6 -0.8 32.0 33.0 -2.0 0.0 1.0
3186.0 50.0 43.0 30.2325581395 -3.55813953488 25.0 34.0 -7.0 -1.0 1.0
3188.0 41.0 36.0 32.8611111111 -12.25 29.0 38.0 -16.0 -9.0 1.0
3192.0 10.0 10.0 38.4 -12.6 36.0 40.0 -14.0 -12.0 1.0
3194.0 1.0 1.0 36.0 -10.0 36.0 36.0 -10.0 -10.0 1.0
3196.0 1.0 1.0 38.0 -10.0 38.0 38.0 -10.0 -10.0 1.0
3198.0 4.0 4.0 38.5 -8.5 38.0 39.0 -9.0 -8.0 1.0
3201.0 10.0 10.0 39.5 -10.1 38.0 41.0 -12.0 -8.0 1.0
3203.0 1.0 1.0 39.0 -9.0 39.0 39.0 -9.0 -9.0 1.0
3206.0 13.0 13.0 32.8461538462 -12.2307692308 31.0 35.0 -14.0 -11.0 1.0
3211.0 1397.0 786.0 26.3231552163 -7.24554707379 0.0 47.0 -28.0 12.0 1.0
3216.0 57.0 46.0 41.847826087 -6.39130434783 39.0 45.0 -10.0 -3.0 1.0
3218.0 226.0 144.0 -1.88194444444 -33.875 -11.0 7.0 -41.0 -27.0 1.0
3219.0 307.0 200.0 -13.305 -36.76 -19.0 -6.0 -48.0 -27.0 1.0
3220.0 141.0 104.0 -31.2019230769 -9.91346153846 -38.0 -24.0 -16.0 -6.0 1.0
3221.0 324.0 242.0 -31.958677686 -16.1446280992 -43.0 -18.0 -28.0 -8.0 1.0
3226.0 6.0 6.0 1.5 -33.0 1.0 2.0 -34.0 -32.0 1.0
3229.0 4.0 4.0 2.75 -33.0 2.0 3.0 -34.0 -32.0 1.0
3234.0 12.0 11.0 3.54545454545 -36.2727272727 2.0 5.0 -38.0 -35.0 1.0
3241.0 4.0 4.0 2.5 -31.0 2.0 3.0 -32.0 -30.0 1.0
3246.0 1332.0 814.0 -21.0773955774 -15.9791154791 -41.0 -4.0 -38.0 6.0 1.0
3249.0 3.0 3.0 33.0 3.0 32.0 34.0 3.0 3.0 1.0
3251.0 153.0 127.0 -11.2992125984 -35.8661417323 -18.0 -5.0 -46.0 -29.0 1.0
3257.0 2.0 2.0 -10.0 -40.5 -10.0 -10.0 -41.0 -40.0 1.0
3259.0 75.0 59.0 -12.2033898305 -37.4406779661 -18.0 -5.0 -41.0 -33.0 1.0
3261.0 84.0 68.0 -22.4705882353 -27.0882352941 -27.0 -18.0 -33.0 -21.0 1.0
3265.0 25.0 22.0 -18.0909090909 -28.2272727273 -20.0 -15.0 -31.0 -26.0 1.0
3267.0 4.0 4.0 -20.5 -28.5 -21.0 -20.0 -29.0 -28.0 1.0
3269.0 2.0 2.0 -22.0 -28.5 -22.0 -22.0 -29.0 -28.0 1.0
3270.0 7.0 7.0 -21.7142857143 -30.1428571429 -23.0 -20.0 -31.0 -29.0 1.0
3271.0 1.0 1.0 -22.0 -27.0 -22.0 -22.0 -27.0 -27.0 1.0
